Timestamp,Value,perokok
2021-12-26T23:38:02.579+07:00,0.35861495,0
2021-12-26T23:38:02.628+07:00,0.36252162,0
2021-12-26T23:38:02.672+07:00,0.3697544,0
2021-12-26T23:38:02.716+07:00,0.3842963,0
2021-12-26T23:38:02.762+07:00,0.41004118,0
2021-12-26T23:38:02.812+07:00,0.43979865,0
2021-12-26T23:38:02.854+07:00,0.46467492,0
2021-12-26T23:38:02.916+07:00,0.45994627,0
2021-12-26T23:38:02.966+07:00,0.4420062,0
2021-12-26T23:38:03.013+07:00,0.4301507,0
2021-12-26T23:38:03.054+07:00,0.43644282,0
2021-12-26T23:38:03.097+07:00,0.45923018,0
2021-12-26T23:38:03.144+07:00,0.48375055,0
2021-12-26T23:38:03.199+07:00,0.48897496,0
2021-12-26T23:38:03.250+07:00,0.47910663,0
2021-12-26T23:38:03.292+07:00,0.47998798,0
2021-12-26T23:38:03.338+07:00,0.4839158,0
2021-12-26T23:38:03.382+07:00,0.49114013,0
2021-12-26T23:38:03.429+07:00,0.49677554,0
2021-12-26T23:38:03.475+07:00,0.4998178,0
2021-12-26T23:38:03.530+07:00,0.504199,0
2021-12-26T23:38:03.573+07:00,0.51609266,0
2021-12-26T23:38:03.618+07:00,0.4108293,0
2021-12-26T23:38:03.667+07:00,0.3039812,0
2021-12-26T23:38:03.713+07:00,0.19740856,0
2021-12-26T23:38:03.760+07:00,0.084628485,0
2021-12-26T23:38:03.802+07:00,0.1557998,0
2021-12-26T23:38:03.847+07:00,0.22559829,0
2021-12-26T23:38:03.899+07:00,0.28603268,0
2021-12-26T23:38:03.956+07:00,0.34585693,0
2021-12-26T23:38:03.998+07:00,0.34029356,0
2021-12-26T23:38:04.043+07:00,0.34071726,0
2021-12-26T23:38:04.102+07:00,0.3492678,0
2021-12-26T23:38:04.144+07:00,0.36210212,0
2021-12-26T23:38:04.201+07:00,0.3739492,0
2021-12-26T23:38:04.250+07:00,0.38116506,0
2021-12-26T23:38:04.293+07:00,0.38401663,0
2021-12-26T23:38:04.345+07:00,0.38646996,0
2021-12-26T23:38:04.383+07:00,0.3708349,0
2021-12-26T23:38:04.430+07:00,0.31588337,0
2021-12-26T23:38:04.478+07:00,0.26123267,0
2021-12-26T23:38:04.532+07:00,0.2210476,0
2021-12-26T23:38:04.569+07:00,0.19240873,0
2021-12-26T23:38:04.614+07:00,0.2804015,0
2021-12-26T23:38:04.668+07:00,0.37072048,0
2021-12-26T23:38:04.711+07:00,0.44748482,0
2021-12-26T23:38:04.754+07:00,0.53646487,0
2021-12-26T23:38:04.827+07:00,0.5582523,0
2021-12-26T23:38:04.866+07:00,0.5908147,0
