Timestamp,Value
2022-01-01T00:28:02.246+07:00,0.025032416
2022-01-01T00:28:02.279+07:00,0.018774312
2022-01-01T00:28:02.317+07:00,0.09509681
2022-01-01T00:28:02.368+07:00,0.1389365
2022-01-01T00:28:02.420+07:00,0.28858706
2022-01-01T00:28:02.459+07:00,0.41747433
2022-01-01T00:28:02.506+07:00,0.4702424
2022-01-01T00:28:02.556+07:00,0.5372959
2022-01-01T00:28:02.597+07:00,0.4968517
2022-01-01T00:28:02.648+07:00,0.50071424
2022-01-01T00:28:02.692+07:00,0.49500012
2022-01-01T00:28:02.751+07:00,0.48752224
2022-01-01T00:28:02.795+07:00,0.4915936
2022-01-01T00:28:02.851+07:00,0.5015329
2022-01-01T00:28:02.892+07:00,0.51775783
2022-01-01T00:28:02.938+07:00,0.54487264
2022-01-01T00:28:02.984+07:00,0.5595976
2022-01-01T00:28:03.031+07:00,0.55297685
2022-01-01T00:28:03.084+07:00,0.55407023
2022-01-01T00:28:03.127+07:00,0.56363595
2022-01-01T00:28:03.184+07:00,0.5655425
2022-01-01T00:28:03.232+07:00,0.5641305
2022-01-01T00:28:03.286+07:00,0.5328949
2022-01-01T00:28:03.340+07:00,0.50486255
2022-01-01T00:28:03.384+07:00,0.5093789
2022-01-01T00:28:03.431+07:00,0.54788357
2022-01-01T00:28:03.481+07:00,0.66199094
2022-01-01T00:28:03.523+07:00,0.79366934
2022-01-01T00:28:03.582+07:00,0.83025646
2022-01-01T00:28:03.628+07:00,0.8647777
2022-01-01T00:28:03.682+07:00,0.72830266
2022-01-01T00:28:03.725+07:00,0.5780807
2022-01-01T00:28:03.786+07:00,0.48383003
2022-01-01T00:28:03.828+07:00,0.34536603
2022-01-01T00:28:03.883+07:00,0.30803168
2022-01-01T00:28:03.927+07:00,0.24446166
2022-01-01T00:28:03.982+07:00,0.19597921
2022-01-01T00:28:04.026+07:00,0.175639
2022-01-01T00:28:04.071+07:00,0.26599416
2022-01-01T00:28:04.115+07:00,0.38029933
2022-01-01T00:28:04.162+07:00,0.48558822
2022-01-01T00:28:04.219+07:00,0.5773115
2022-01-01T00:28:04.264+07:00,0.57066876
2022-01-01T00:28:04.320+07:00,0.55886686
2022-01-01T00:28:04.362+07:00,0.54800445
2022-01-01T00:28:04.418+07:00,0.53907055
2022-01-01T00:28:04.465+07:00,0.51113164
2022-01-01T00:28:04.518+07:00,0.4649843
2022-01-01T00:28:04.562+07:00,0.43791345
2022-01-01T00:28:04.618+07:00,0.38667282
2022-01-01T00:28:04.659+07:00,0.34576714
2022-01-01T00:28:04.718+07:00,0.30053186
2022-01-01T00:28:04.760+07:00,0.24451661
2022-01-01T00:28:04.819+07:00,0.28695524
2022-01-01T00:28:04.863+07:00,0.31386122
2022-01-01T00:28:04.918+07:00,0.3696677
2022-01-01T00:28:04.962+07:00,0.42095777
2022-01-01T00:28:05.004+07:00,0.37614557
2022-01-01T00:28:05.054+07:00,0.34906375
2022-01-01T00:28:05.103+07:00,0.32125118
2022-01-01T00:28:05.148+07:00,0.30983385
2022-01-01T00:28:05.193+07:00,0.31123492
2022-01-01T00:28:05.251+07:00,0.27171382
2022-01-01T00:28:05.295+07:00,0.2251379
2022-01-01T00:28:05.339+07:00,0.25481308
2022-01-01T00:28:05.386+07:00,0.3001088
2022-01-01T00:28:05.432+07:00,0.39565066
2022-01-01T00:28:05.485+07:00,0.49096724
2022-01-01T00:28:05.532+07:00,0.4906211
2022-01-01T00:28:05.587+07:00,0.47796202
2022-01-01T00:28:05.635+07:00,0.45504496
2022-01-01T00:28:05.687+07:00,0.39220017
2022-01-01T00:28:05.727+07:00,0.33084437
2022-01-01T00:28:05.786+07:00,0.37795871
2022-01-01T00:28:05.829+07:00,0.38318938
2022-01-01T00:28:05.885+07:00,0.43310037
2022-01-01T00:28:05.930+07:00,0.502956
2022-01-01T00:28:05.983+07:00,0.45912728
2022-01-01T00:28:06.031+07:00,0.4617316
2022-01-01T00:28:06.115+07:00,0.495088
2022-01-01T00:28:06.160+07:00,0.50565374
2022-01-01T00:28:06.197+07:00,0.52439505
2022-01-01T00:28:06.255+07:00,0.5276313
2022-01-01T00:28:06.296+07:00,0.499522
2022-01-01T00:28:06.357+07:00,0.47195116
2022-01-01T00:28:06.401+07:00,0.4438474
2022-01-01T00:28:06.451+07:00,0.43999034
2022-01-01T00:28:06.493+07:00,0.4355234
2022-01-01T00:28:06.541+07:00,0.42613348
2022-01-01T00:28:06.584+07:00,0.4158535
2022-01-01T00:28:06.631+07:00,0.39669457
2022-01-01T00:28:06.684+07:00,0.3786565
2022-01-01T00:28:06.726+07:00,0.36659086
2022-01-01T00:28:06.771+07:00,0.34136063
2022-01-01T00:28:06.818+07:00,0.32110283
2022-01-01T00:28:06.868+07:00,0.29972968
2022-01-01T00:28:06.919+07:00,0.35788223
2022-01-01T00:28:06.961+07:00,0.4240621
2022-01-01T00:28:07.017+07:00,0.49776378
2022-01-01T00:28:07.062+07:00,0.5724984
2022-01-01T00:28:07.117+07:00,0.5686084
2022-01-01T00:28:07.159+07:00,0.5687677
2022-01-01T00:28:07.204+07:00,0.54298806
2022-01-01T00:28:07.263+07:00,0.5193567
2022-01-01T00:28:07.298+07:00,0.5144173
2022-01-01T00:28:07.351+07:00,0.50955474
2022-01-01T00:28:07.394+07:00,0.51473045
2022-01-01T00:28:07.452+07:00,0.50210434
2022-01-01T00:28:07.495+07:00,0.48411024
2022-01-01T00:28:07.549+07:00,0.45423728
2022-01-01T00:28:07.593+07:00,0.42470494
2022-01-01T00:28:07.652+07:00,0.39792532
2022-01-01T00:28:07.698+07:00,0.36560735
2022-01-01T00:28:07.753+07:00,0.3493055
2022-01-01T00:28:07.795+07:00,0.33673984
2022-01-01T00:28:07.852+07:00,0.34034416
2022-01-01T00:28:07.895+07:00,0.3353058
2022-01-01T00:28:07.952+07:00,0.3221083
2022-01-01T00:28:07.998+07:00,0.31178436
2022-01-01T00:28:08.054+07:00,0.37792575
2022-01-01T00:28:08.096+07:00,0.41958418
2022-01-01T00:28:08.154+07:00,0.48498383
2022-01-01T00:28:08.198+07:00,0.53658164
2022-01-01T00:28:08.252+07:00,0.47959384
2022-01-01T00:28:08.293+07:00,0.46141842
2022-01-01T00:28:08.350+07:00,0.42903453
2022-01-01T00:28:08.395+07:00,0.3950023
2022-01-01T00:28:08.451+07:00,0.36932155
2022-01-01T00:28:08.495+07:00,0.32046548
2022-01-01T00:28:08.554+07:00,0.37898618
2022-01-01T00:28:08.603+07:00,0.44019362
2022-01-01T00:28:08.651+07:00,0.51355463
2022-01-01T00:28:08.694+07:00,0.59368473
2022-01-01T00:28:08.742+07:00,0.56080633
2022-01-01T00:28:08.787+07:00,0.5460979
2022-01-01T00:28:08.851+07:00,0.5306916
2022-01-01T00:28:08.894+07:00,0.52177423
2022-01-01T00:28:08.942+07:00,0.51030195
2022-01-01T00:28:08.993+07:00,0.49642316
2022-01-01T00:28:09.034+07:00,0.48759916
2022-01-01T00:28:09.086+07:00,0.48409376
2022-01-01T00:28:09.133+07:00,0.48195645
2022-01-01T00:28:09.178+07:00,0.47879168
2022-01-01T00:28:09.218+07:00,0.4454133
2022-01-01T00:28:09.270+07:00,0.40503505
2022-01-01T00:28:09.316+07:00,0.367915
2022-01-01T00:28:09.366+07:00,0.40672183
2022-01-01T00:28:09.416+07:00,0.4657425
2022-01-01T00:28:09.462+07:00,0.5300653
2022-01-01T00:28:09.517+07:00,0.5913222
2022-01-01T00:28:09.558+07:00,0.5813334
2022-01-01T00:28:09.614+07:00,0.58135533
2022-01-01T00:28:09.658+07:00,0.5838443
2022-01-01T00:28:09.721+07:00,0.5831465
2022-01-01T00:28:09.761+07:00,0.58273447
2022-01-01T00:28:09.819+07:00,0.58116853
2022-01-01T00:28:09.864+07:00,0.5784653
2022-01-01T00:28:09.919+07:00,0.57403135
2022-01-01T00:28:09.964+07:00,0.56597656
2022-01-01T00:28:10.017+07:00,0.574361
2022-01-01T00:28:10.063+07:00,0.5662348
2022-01-01T00:28:10.119+07:00,0.5467847
2022-01-01T00:28:10.162+07:00,0.5162249
2022-01-01T00:28:10.223+07:00,0.4768192
2022-01-01T00:28:10.265+07:00,0.45183071
2022-01-01T00:28:10.318+07:00,0.46641833
2022-01-01T00:28:10.361+07:00,0.4814125
2022-01-01T00:28:10.417+07:00,0.49414298
2022-01-01T00:28:10.461+07:00,0.50337905
2022-01-01T00:28:10.521+07:00,0.49309906
2022-01-01T00:28:10.561+07:00,0.48308828
2022-01-01T00:28:10.622+07:00,0.4706545
2022-01-01T00:28:10.669+07:00,0.4702699
2022-01-01T00:28:10.717+07:00,0.4668359
2022-01-01T00:28:10.761+07:00,0.4681985
2022-01-01T00:28:10.818+07:00,0.4788686
2022-01-01T00:28:10.864+07:00,0.48047295
2022-01-01T00:28:10.916+07:00,0.46661612
2022-01-01T00:28:10.965+07:00,0.43725413
2022-01-01T00:28:11.021+07:00,0.4114525
2022-01-01T00:28:11.078+07:00,0.37585437
2022-01-01T00:28:11.119+07:00,0.36176127
2022-01-01T00:28:11.163+07:00,0.36593702
2022-01-01T00:28:11.219+07:00,0.4132052
2022-01-01T00:28:11.276+07:00,0.47561044
2022-01-01T00:28:11.332+07:00,0.53527945
2022-01-01T00:28:11.384+07:00,0.5927507
2022-01-01T00:28:11.428+07:00,0.59739894
2022-01-01T00:28:11.472+07:00,0.59866816
2022-01-01T00:28:11.519+07:00,0.5988165
2022-01-01T00:28:11.566+07:00,0.6005802
2022-01-01T00:28:11.623+07:00,0.6040032
2022-01-01T00:28:11.665+07:00,0.60426694
2022-01-01T00:28:11.721+07:00,0.6102448
2022-01-01T00:28:11.766+07:00,0.5982835
2022-01-01T00:28:11.816+07:00,0.5720314
2022-01-01T00:28:11.856+07:00,0.55471855
2022-01-01T00:28:11.901+07:00,0.5341641
2022-01-01T00:28:11.953+07:00,0.53183997
2022-01-01T00:28:11.998+07:00,0.5353344
2022-01-01T00:28:12.055+07:00,0.5178128
2022-01-01T00:28:12.097+07:00,0.5036703
2022-01-01T00:28:12.153+07:00,0.502489
2022-01-01T00:28:12.199+07:00,0.50256586
2022-01-01T00:28:12.252+07:00,0.5088954
2022-01-01T00:28:12.296+07:00,0.5049889
2022-01-01T00:28:12.352+07:00,0.4768192
2022-01-01T00:28:12.406+07:00,0.47130832
2022-01-01T00:28:12.447+07:00,0.47199512
2022-01-01T00:28:12.492+07:00,0.47924772
2022-01-01T00:28:12.540+07:00,0.49796158
2022-01-01T00:28:12.589+07:00,0.49252763
2022-01-01T00:28:12.632+07:00,0.48441792
2022-01-01T00:28:12.704+07:00,0.49399462
2022-01-01T00:28:12.752+07:00,0.49323642
2022-01-01T00:28:12.797+07:00,0.49455506
2022-01-01T00:28:12.851+07:00,0.4956979
2022-01-01T00:28:12.894+07:00,0.48936287
