Timestamp,Value,perokok
2021-12-29T00:25:07.987+07:00,0.44120172,1
2021-12-29T00:25:08.039+07:00,0.4301383,1
2021-12-29T00:25:08.084+07:00,0.41185504,1
2021-12-29T00:25:08.136+07:00,0.40263233,1
2021-12-29T00:25:08.179+07:00,0.39354792,1
2021-12-29T00:25:08.236+07:00,0.3891607,1
2021-12-29T00:25:08.282+07:00,0.39773485,1
2021-12-29T00:25:08.334+07:00,0.42366713,1
2021-12-29T00:25:08.383+07:00,0.46309012,1
2021-12-29T00:25:08.433+07:00,0.50105864,1
2021-12-29T00:25:08.480+07:00,0.5079447,1
2021-12-29T00:25:08.533+07:00,0.45705295,1
2021-12-29T00:25:08.577+07:00,0.39326656,1
2021-12-29T00:25:08.634+07:00,0.41894612,1
2021-12-29T00:25:08.683+07:00,0.47330472,1
2021-12-29T00:25:08.742+07:00,0.5360992,1
2021-12-29T00:25:08.788+07:00,0.6029137,1
2021-12-29T00:25:08.849+07:00,0.58531237,1
2021-12-29T00:25:08.886+07:00,0.5688174,1
2021-12-29T00:25:08.945+07:00,0.5711111,1
2021-12-29T00:25:08.980+07:00,0.57919407,1
2021-12-29T00:25:09.038+07:00,0.5993133,1
2021-12-29T00:25:09.080+07:00,0.6187887,1
2021-12-29T00:25:09.138+07:00,0.61808777,1
2021-12-29T00:25:09.183+07:00,0.58428705,1
2021-12-29T00:25:09.239+07:00,0.5256652,1
2021-12-29T00:25:09.279+07:00,0.4731569,1
2021-12-29T00:25:09.334+07:00,0.43938008,1
2021-12-29T00:25:09.378+07:00,0.4307773,1
2021-12-29T00:25:09.417+07:00,0.43868384,1
2021-12-29T00:25:09.471+07:00,0.43817836,1
2021-12-29T00:25:09.515+07:00,0.4473915,1
2021-12-29T00:25:09.575+07:00,0.45680496,1
2021-12-29T00:25:09.615+07:00,0.460763,1
2021-12-29T00:25:09.671+07:00,0.46729612,1
2021-12-29T00:25:09.716+07:00,0.4795851,1
2021-12-29T00:25:09.759+07:00,0.48143062,1
2021-12-29T00:25:09.802+07:00,0.47666666,1
2021-12-29T00:25:09.849+07:00,0.44635195,1
2021-12-29T00:25:09.902+07:00,0.39185026,1
2021-12-29T00:25:09.946+07:00,0.35888413,1
2021-12-29T00:25:10.006+07:00,0.40320936,1
2021-12-29T00:25:10.049+07:00,0.47130662,1
2021-12-29T00:25:10.107+07:00,0.5570529,1
2021-12-29T00:25:10.150+07:00,0.6282165,1
2021-12-29T00:25:10.209+07:00,0.64563185,1
2021-12-29T00:25:10.253+07:00,0.67720073,1
2021-12-29T00:25:10.303+07:00,0.7063615,1
2021-12-29T00:25:10.347+07:00,0.7364712,1
2021-12-29T00:25:10.403+07:00,0.7667334,1
2021-12-29T00:25:10.443+07:00,0.78190273,1
2021-12-29T00:25:10.502+07:00,0.7592656,1
2021-12-29T00:25:10.548+07:00,0.71797806,1
2021-12-29T00:25:10.603+07:00,0.6637196,1
2021-12-29T00:25:10.647+07:00,0.6069623,1
2021-12-29T00:25:10.706+07:00,0.60460657,1
2021-12-29T00:25:10.749+07:00,0.61662376,1
2021-12-29T00:25:10.805+07:00,0.63239866,1
2021-12-29T00:25:10.846+07:00,0.65687174,1
2021-12-29T00:25:10.906+07:00,0.66960895,1
2021-12-29T00:25:10.948+07:00,0.6882356,1
2021-12-29T00:25:11.008+07:00,0.7126276,1
2021-12-29T00:25:11.050+07:00,0.735155,1
2021-12-29T00:25:11.106+07:00,0.75897473,1
2021-12-29T00:25:11.148+07:00,0.7630377,1
2021-12-29T00:25:11.202+07:00,0.64895564,1
2021-12-29T00:25:11.244+07:00,0.54212207,1
2021-12-29T00:25:11.305+07:00,0.4448498,1
2021-12-29T00:25:11.349+07:00,0.4539485,1
2021-12-29T00:25:11.411+07:00,0.5686075,1
2021-12-29T00:25:11.449+07:00,0.6689604,1
2021-12-29T00:25:11.504+07:00,0.75180733,1
2021-12-29T00:25:11.549+07:00,0.7499571,1
2021-12-29T00:25:11.608+07:00,0.7505103,1
2021-12-29T00:25:11.646+07:00,0.7608965,1
2021-12-29T00:25:11.711+07:00,0.7927277,1
2021-12-29T00:25:11.749+07:00,0.82828325,1
2021-12-29T00:25:11.806+07:00,0.82796854,1
2021-12-29T00:25:11.849+07:00,0.7249452,1
2021-12-29T00:25:11.894+07:00,0.61552215,1
2021-12-29T00:25:11.943+07:00,0.51144016,1
2021-12-29T00:25:11.984+07:00,0.4502432,1
2021-12-29T00:25:12.041+07:00,0.4899714,1
2021-12-29T00:25:12.083+07:00,0.51436335,1
2021-12-29T00:25:12.137+07:00,0.5185742,1
2021-12-29T00:25:12.183+07:00,0.541979,1
2021-12-29T00:25:12.239+07:00,0.566619,1
2021-12-29T00:25:12.280+07:00,0.59568906,1
2021-12-29T00:25:12.349+07:00,0.6466428,1
2021-12-29T00:25:12.379+07:00,0.67394376,1
2021-12-29T00:25:12.441+07:00,0.6598331,1
2021-12-29T00:25:12.479+07:00,0.63409156,1
2021-12-29T00:25:12.540+07:00,0.5959037,1
2021-12-29T00:25:12.580+07:00,0.56003815,1
2021-12-29T00:25:12.640+07:00,0.56534094,1
2021-12-29T00:25:12.681+07:00,0.5787411,1
2021-12-29T00:25:12.738+07:00,0.5827468,1
2021-12-29T00:25:12.782+07:00,0.5881831,1
2021-12-29T00:25:12.843+07:00,0.5931378,1
2021-12-29T00:25:12.882+07:00,0.59953266,1
2021-12-29T00:25:12.924+07:00,0.6260372,1
2021-12-29T00:25:12.969+07:00,0.64706725,1
2021-12-29T00:25:13.016+07:00,0.64363855,1
2021-12-29T00:25:13.070+07:00,0.6163185,1
2021-12-29T00:25:13.104+07:00,0.57107294,1
2021-12-29T00:25:13.149+07:00,0.5365808,1
2021-12-29T00:25:13.204+07:00,0.5332236,1
2021-12-29T00:25:13.250+07:00,0.5559275,1
2021-12-29T00:25:13.303+07:00,0.57346684,1
2021-12-29T00:25:13.349+07:00,0.5889032,1
2021-12-29T00:25:13.404+07:00,0.59519315,1
2021-12-29T00:25:13.448+07:00,0.60860753,1
2021-12-29T00:25:13.506+07:00,0.6606056,1
2021-12-29T00:25:13.548+07:00,0.6990224,1
2021-12-29T00:25:13.606+07:00,0.72097284,1
2021-12-29T00:25:13.650+07:00,0.70644253,1
2021-12-29T00:25:13.706+07:00,0.6374869,1
2021-12-29T00:25:13.749+07:00,0.59646636,1
2021-12-29T00:25:13.803+07:00,0.56782067,1
2021-12-29T00:25:13.849+07:00,0.57092035,1
2021-12-29T00:25:13.906+07:00,0.5989413,1
2021-12-29T00:25:13.949+07:00,0.5979304,1
2021-12-29T00:25:14.004+07:00,0.6003338,1
2021-12-29T00:25:14.049+07:00,0.60602766,1
2021-12-29T00:25:14.108+07:00,0.63353837,1
2021-12-29T00:25:14.150+07:00,0.681216,1
2021-12-29T00:25:14.209+07:00,0.7121316,1
2021-12-29T00:25:14.249+07:00,0.7098474,1
2021-12-29T00:25:14.308+07:00,0.6699094,1
2021-12-29T00:25:14.351+07:00,0.62578446,1
2021-12-29T00:25:14.404+07:00,0.6211826,1
2021-12-29T00:25:14.459+07:00,0.622742,1
2021-12-29T00:25:14.506+07:00,0.6414306,1
2021-12-29T00:25:14.549+07:00,0.64892703,1
2021-12-29T00:25:14.604+07:00,0.6449022,1
2021-12-29T00:25:14.648+07:00,0.66091084,1
2021-12-29T00:25:14.701+07:00,0.67999524,1
2021-12-29T00:25:14.743+07:00,0.69964236,1
2021-12-29T00:25:14.790+07:00,0.69563663,1
2021-12-29T00:25:14.838+07:00,0.6711683,1
2021-12-29T00:25:14.881+07:00,0.628145,1
2021-12-29T00:25:14.938+07:00,0.5829089,1
2021-12-29T00:25:14.983+07:00,0.55042917,1
2021-12-29T00:25:15.040+07:00,0.55219835,1
2021-12-29T00:25:15.083+07:00,0.568412,1
2021-12-29T00:25:15.134+07:00,0.5790081,1
2021-12-29T00:25:15.177+07:00,0.58982354,1
2021-12-29T00:25:15.236+07:00,0.5993801,1
2021-12-29T00:25:15.280+07:00,0.610763,1
2021-12-29T00:25:15.335+07:00,0.63699573,1
