Timestamp,Value
2022-01-01T00:15:11.358+07:00,0.83209324
2022-01-01T00:15:11.435+07:00,0.8330705
2022-01-01T00:15:11.460+07:00,0.83403593
2022-01-01T00:15:11.505+07:00,0.8348351
2022-01-01T00:15:11.550+07:00,0.83637494
2022-01-01T00:15:11.608+07:00,0.8354237
2022-01-01T00:15:11.649+07:00,0.81445813
2022-01-01T00:15:11.709+07:00,0.7970403
2022-01-01T00:15:11.755+07:00,0.78365433
2022-01-01T00:15:11.812+07:00,0.7865841
2022-01-01T00:15:11.852+07:00,0.8120301
2022-01-01T00:15:11.910+07:00,0.8330575
2022-01-01T00:15:11.949+07:00,0.85127574
2022-01-01T00:15:11.996+07:00,0.8559614
2022-01-01T00:15:12.041+07:00,0.8596437
2022-01-01T00:15:12.090+07:00,0.86658585
2022-01-01T00:15:12.134+07:00,0.8726963
2022-01-01T00:15:12.178+07:00,0.878141
2022-01-01T00:15:12.225+07:00,0.8731437
2022-01-01T00:15:12.274+07:00,0.8666054
2022-01-01T00:15:12.322+07:00,0.8455161
2022-01-01T00:15:12.373+07:00,0.8197606
2022-01-01T00:15:12.416+07:00,0.8061662
2022-01-01T00:15:12.462+07:00,0.7987202
2022-01-01T00:15:12.512+07:00,0.80697626
2022-01-01T00:15:12.552+07:00,0.82075423
2022-01-01T00:15:12.608+07:00,0.83113766
2022-01-01T00:15:12.653+07:00,0.83591455
2022-01-01T00:15:12.706+07:00,0.84099656
2022-01-01T00:15:12.748+07:00,0.84618175
2022-01-01T00:15:12.804+07:00,0.853605
2022-01-01T00:15:12.853+07:00,0.85985655
2022-01-01T00:15:12.899+07:00,0.8632109
2022-01-01T00:15:12.943+07:00,0.8645802
2022-01-01T00:15:12.987+07:00,0.86408067
2022-01-01T00:15:13.034+07:00,0.8638309
2022-01-01T00:15:13.081+07:00,0.86322063
2022-01-01T00:15:13.128+07:00,0.8495426
2022-01-01T00:15:13.176+07:00,0.83922
2022-01-01T00:15:13.223+07:00,0.8339599
2022-01-01T00:15:13.276+07:00,0.83326274
2022-01-01T00:15:13.318+07:00,0.84526414
2022-01-01T00:15:13.374+07:00,0.8515526
2022-01-01T00:15:13.416+07:00,0.84228337
2022-01-01T00:15:13.469+07:00,0.8312332
2022-01-01T00:15:13.507+07:00,0.8224689
2022-01-01T00:15:13.553+07:00,0.8180807
2022-01-01T00:15:13.597+07:00,0.82426494
2022-01-01T00:15:13.645+07:00,0.829524
2022-01-01T00:15:13.690+07:00,0.8366204
2022-01-01T00:15:13.735+07:00,0.8434225
2022-01-01T00:15:13.786+07:00,0.8440751
2022-01-01T00:15:13.826+07:00,0.83800924
2022-01-01T00:15:13.873+07:00,0.83263403
2022-01-01T00:15:13.921+07:00,0.8279494
2022-01-01T00:15:13.975+07:00,0.8295261
2022-01-01T00:15:14.021+07:00,0.8343997
2022-01-01T00:15:14.063+07:00,0.8319564
2022-01-01T00:15:14.109+07:00,0.8240402
2022-01-01T00:15:14.167+07:00,0.815126
2022-01-01T00:15:14.201+07:00,0.8045753
2022-01-01T00:15:14.249+07:00,0.7883422
2022-01-01T00:15:14.308+07:00,0.7684191
2022-01-01T00:15:14.351+07:00,0.750303
2022-01-01T00:15:14.396+07:00,0.74847215
2022-01-01T00:15:14.439+07:00,0.74381906
2022-01-01T00:15:14.488+07:00,0.7442393
2022-01-01T00:15:14.541+07:00,0.7632763
2022-01-01T00:15:14.590+07:00,0.7712826
2022-01-01T00:15:14.633+07:00,0.7909939
2022-01-01T00:15:14.679+07:00,0.8128608
2022-01-01T00:15:14.742+07:00,0.8129835
2022-01-01T00:15:14.785+07:00,0.81230265
2022-01-01T00:15:14.843+07:00,0.8111885
2022-01-01T00:15:14.891+07:00,0.80578613
2022-01-01T00:15:14.935+07:00,0.8033038
2022-01-01T00:15:14.980+07:00,0.8029693
2022-01-01T00:15:15.030+07:00,0.80705774
2022-01-01T00:15:15.075+07:00,0.8125763
2022-01-01T00:15:15.121+07:00,0.8029747
2022-01-01T00:15:15.168+07:00,0.7857186
2022-01-01T00:15:15.213+07:00,0.7674939
2022-01-01T00:15:15.262+07:00,0.77365535
2022-01-01T00:15:15.304+07:00,0.790502
2022-01-01T00:15:15.349+07:00,0.8124916
2022-01-01T00:15:15.393+07:00,0.83054906
2022-01-01T00:15:15.439+07:00,0.82564837
2022-01-01T00:15:15.482+07:00,0.8260784
2022-01-01T00:15:15.543+07:00,0.8283241
2022-01-01T00:15:15.591+07:00,0.83370256
2022-01-01T00:15:15.634+07:00,0.8401821
2022-01-01T00:15:15.677+07:00,0.84580386
2022-01-01T00:15:15.726+07:00,0.84307605
2022-01-01T00:15:15.770+07:00,0.8265345
2022-01-01T00:15:15.815+07:00,0.80859864
2022-01-01T00:15:15.859+07:00,0.79123175
2022-01-01T00:15:15.907+07:00,0.7823545
2022-01-01T00:15:15.951+07:00,0.786178
2022-01-01T00:15:15.998+07:00,0.79177904
2022-01-01T00:15:16.045+07:00,0.79390633
2022-01-01T00:15:16.094+07:00,0.7927194
2022-01-01T00:15:16.135+07:00,0.79219496
2022-01-01T00:15:16.179+07:00,0.77587926
2022-01-01T00:15:16.241+07:00,0.7498556
2022-01-01T00:15:16.294+07:00,0.7175195
2022-01-01T00:15:16.335+07:00,0.68423116
2022-01-01T00:15:16.381+07:00,0.65773183
2022-01-01T00:15:16.445+07:00,0.6394778
2022-01-01T00:15:16.487+07:00,0.6288262
2022-01-01T00:15:16.542+07:00,0.53478366
2022-01-01T00:15:16.583+07:00,0.44674295
2022-01-01T00:15:16.629+07:00,0.36837003
2022-01-01T00:15:16.674+07:00,0.30750945
2022-01-01T00:15:16.723+07:00,0.32349178
2022-01-01T00:15:16.766+07:00,0.34417173
2022-01-01T00:15:16.811+07:00,0.37735152
2022-01-01T00:15:16.859+07:00,0.39264214
2022-01-01T00:15:16.906+07:00,0.41796976
2022-01-01T00:15:16.953+07:00,0.4461522
2022-01-01T00:15:17.006+07:00,0.455845
2022-01-01T00:15:17.054+07:00,0.42963454
2022-01-01T00:15:17.097+07:00,0.38402224
2022-01-01T00:15:17.145+07:00,0.34282413
2022-01-01T00:15:17.191+07:00,0.32362428
2022-01-01T00:15:17.236+07:00,0.33775732
2022-01-01T00:15:17.282+07:00,0.36274505
2022-01-01T00:15:17.343+07:00,0.3583026
2022-01-01T00:15:17.389+07:00,0.33908862
2022-01-01T00:15:17.430+07:00,0.30578503
2022-01-01T00:15:17.475+07:00,0.28563285
2022-01-01T00:15:17.524+07:00,0.2630732
2022-01-01T00:15:17.569+07:00,0.23994562
2022-01-01T00:15:17.613+07:00,0.23615147
2022-01-01T00:15:17.677+07:00,0.20752162
2022-01-01T00:15:17.729+07:00,0.15818359
2022-01-01T00:15:17.769+07:00,0.110966325
2022-01-01T00:15:17.815+07:00,0.06615868
2022-01-01T00:15:17.875+07:00,0.06304974
2022-01-01T00:15:17.917+07:00,0.10577679
2022-01-01T00:15:17.961+07:00,0.13777946
2022-01-01T00:15:18.007+07:00,0.14458807
2022-01-01T00:15:18.059+07:00,0.1330927
2022-01-01T00:15:18.102+07:00,0.11927675
2022-01-01T00:15:18.147+07:00,0.10664334
2022-01-01T00:15:18.192+07:00,0.11457587
2022-01-01T00:15:18.236+07:00,0.13617992
2022-01-01T00:15:18.281+07:00,0.19037412
2022-01-01T00:15:18.326+07:00,0.31188348
2022-01-01T00:15:18.377+07:00,0.46272093
2022-01-01T00:15:18.428+07:00,0.5930793
2022-01-01T00:15:18.471+07:00,0.6360865
2022-01-01T00:15:18.513+07:00,0.5708454
2022-01-01T00:15:18.559+07:00,0.46542373
2022-01-01T00:15:18.611+07:00,0.3562459
2022-01-01T00:15:18.657+07:00,0.3186465
2022-01-01T00:15:18.703+07:00,0.31844884
2022-01-01T00:15:18.744+07:00,0.34830144
2022-01-01T00:15:18.809+07:00,0.3770062
2022-01-01T00:15:18.857+07:00,0.4034447
2022-01-01T00:15:18.899+07:00,0.433774
2022-01-01T00:15:18.944+07:00,0.4611442
2022-01-01T00:15:18.993+07:00,0.47817335
2022-01-01T00:15:19.044+07:00,0.4772362
2022-01-01T00:15:19.092+07:00,0.49368873
2022-01-01T00:15:19.133+07:00,0.50486267
2022-01-01T00:15:19.180+07:00,0.5858266
2022-01-01T00:15:19.225+07:00,0.68974864
2022-01-01T00:15:19.271+07:00,0.7687959
2022-01-01T00:15:19.321+07:00,0.85189795
2022-01-01T00:15:19.381+07:00,0.8773244
2022-01-01T00:15:19.427+07:00,0.8822229
2022-01-01T00:15:19.481+07:00,0.8961518
2022-01-01T00:15:19.526+07:00,0.8965829
2022-01-01T00:15:19.568+07:00,0.90033793
2022-01-01T00:15:19.614+07:00,0.9022089
2022-01-01T00:15:19.658+07:00,0.8924369
2022-01-01T00:15:19.712+07:00,0.88132596
2022-01-01T00:15:19.759+07:00,0.82624346
2022-01-01T00:15:19.810+07:00,0.73388195
2022-01-01T00:15:19.853+07:00,0.6053674
2022-01-01T00:15:19.895+07:00,0.45913854
2022-01-01T00:15:19.942+07:00,0.36228243
2022-01-01T00:15:19.991+07:00,0.30784392
