Timestamp,Value,perokok
2021-12-26T23:52:53.791+07:00,0.22269093,1
2021-12-26T23:52:53.827+07:00,0.23710893,1
2021-12-26T23:52:53.874+07:00,0.25219703,1
2021-12-26T23:52:53.916+07:00,0.2678179,1
2021-12-26T23:52:53.962+07:00,0.2834388,1
2021-12-26T23:52:54.020+07:00,0.301773,1
2021-12-26T23:52:54.054+07:00,0.31992596,1
2021-12-26T23:52:54.097+07:00,0.33654648,1
2021-12-26T23:52:54.151+07:00,0.33826017,1
2021-12-26T23:52:54.188+07:00,0.31103897,1
2021-12-26T23:52:54.238+07:00,0.2778144,1
2021-12-26T23:52:54.282+07:00,0.23201182,1
2021-12-26T23:52:54.335+07:00,0.19782604,1
2021-12-26T23:52:54.379+07:00,0.17288426,1
2021-12-26T23:52:54.422+07:00,0.15412162,1
2021-12-26T23:52:54.471+07:00,0.14514676,1
2021-12-26T23:52:54.510+07:00,0.14517972,1
2021-12-26T23:52:54.557+07:00,0.14878285,1
2021-12-26T23:52:54.608+07:00,0.14686045,1
2021-12-26T23:52:54.653+07:00,0.14846978,1
2021-12-26T23:52:54.738+07:00,0.14866202,1
2021-12-26T23:52:54.754+07:00,0.14784361,1
2021-12-26T23:52:54.813+07:00,0.15062286,1
2021-12-26T23:52:54.886+07:00,0.15551674,1
2021-12-26T23:52:54.914+07:00,0.16199797,1
2021-12-26T23:52:54.954+07:00,0.17572941,1
2021-12-26T23:52:54.996+07:00,0.19492596,1
2021-12-26T23:52:55.041+07:00,0.2078445,1
2021-12-26T23:52:55.086+07:00,0.21413349,1
2021-12-26T23:52:55.134+07:00,0.18206784,1
2021-12-26T23:52:55.177+07:00,0.14144477,1
2021-12-26T23:52:55.222+07:00,0.1008162,1
2021-12-26T23:52:55.277+07:00,0.053074744,1
2021-12-26T23:52:55.320+07:00,0.032362245,1
2021-12-26T23:52:55.375+07:00,0.022865586,1
2021-12-26T23:52:55.418+07:00,0.109532915,1
2021-12-26T23:52:55.471+07:00,0.1785471,1
2021-12-26T23:52:55.512+07:00,0.25163677,1
2021-12-26T23:52:55.553+07:00,0.32458916,1
2021-12-26T23:52:55.598+07:00,0.307326,1
2021-12-26T23:52:55.642+07:00,0.307694,1
2021-12-26T23:52:55.692+07:00,0.31883293,1
2021-12-26T23:52:55.744+07:00,0.32518783,1
2021-12-26T23:52:55.789+07:00,0.33511293,1
2021-12-26T23:52:55.852+07:00,0.3567317,1
2021-12-26T23:52:55.921+07:00,0.37423652,1
2021-12-26T23:52:55.948+07:00,0.3910438,1
2021-12-26T23:52:55.986+07:00,0.4077797,1
2021-12-26T23:52:56.033+07:00,0.41881427,1
2021-12-26T23:52:56.077+07:00,0.42146719,1
2021-12-26T23:52:56.125+07:00,0.39420754,1
2021-12-26T23:52:56.172+07:00,0.35410076,1
2021-12-26T23:52:56.220+07:00,0.30904517,1
2021-12-26T23:52:56.261+07:00,0.26394016,1
2021-12-26T23:52:56.307+07:00,0.23667501,1
2021-12-26T23:52:56.351+07:00,0.21611083,1
2021-12-26T23:52:56.428+07:00,0.20702061,1
2021-12-26T23:52:56.465+07:00,0.19934748,1
2021-12-26T23:52:56.505+07:00,0.20250571,1
2021-12-26T23:52:56.549+07:00,0.20663613,1
2021-12-26T23:52:56.617+07:00,0.21341945,1
2021-12-26T23:52:56.654+07:00,0.22010392,1
2021-12-26T23:52:56.697+07:00,0.22938088,1
2021-12-26T23:52:56.740+07:00,0.23954763,1
2021-12-26T23:52:56.797+07:00,0.2490388,1
2021-12-26T23:52:56.839+07:00,0.26205072,1
2021-12-26T23:52:56.891+07:00,0.27247012,1
2021-12-26T23:52:56.931+07:00,0.2876461,1
2021-12-26T23:52:56.984+07:00,0.2995485,1
2021-12-26T23:52:57.021+07:00,0.30838606,1
2021-12-26T23:52:57.074+07:00,0.33137798,1
2021-12-26T23:52:57.116+07:00,0.34713617,1
2021-12-26T23:52:57.176+07:00,0.3183386,1
2021-12-26T23:52:57.219+07:00,0.28487235,1
2021-12-26T23:52:57.276+07:00,0.2302542,1
2021-12-26T23:52:57.342+07:00,0.15640105,1
2021-12-26T23:52:57.385+07:00,0.12593924,1
2021-12-26T23:52:57.426+07:00,0.10364487,1
2021-12-26T23:52:57.478+07:00,0.08477788,1
2021-12-26T23:52:57.519+07:00,0.16053696,1
2021-12-26T23:52:57.563+07:00,0.231512,1
2021-12-26T23:52:57.612+07:00,0.30075687,1
2021-12-26T23:52:57.656+07:00,0.3774332,1
2021-12-26T23:52:57.713+07:00,0.38153067,1
2021-12-26T23:52:57.758+07:00,0.38826457,1
2021-12-26T23:52:57.797+07:00,0.39751956,1
2021-12-26T23:52:57.845+07:00,0.40974602,1
2021-12-26T23:52:57.888+07:00,0.42364225,1
2021-12-26T23:52:57.937+07:00,0.43813714,1
2021-12-26T23:52:57.976+07:00,0.45285174,1
2021-12-26T23:52:58.019+07:00,0.46314484,1
2021-12-26T23:52:58.071+07:00,0.46971944,1
2021-12-26T23:52:58.111+07:00,0.482984,1
2021-12-26T23:52:58.159+07:00,0.4919589,1
2021-12-26T23:52:58.215+07:00,0.47379494,1
2021-12-26T23:52:58.254+07:00,0.43688482,1
2021-12-26T23:52:58.298+07:00,0.38629824,1
2021-12-26T23:52:58.347+07:00,0.3273849,1
2021-12-26T23:52:58.395+07:00,0.27957752,1
2021-12-26T23:52:58.437+07:00,0.2584201,1
2021-12-26T23:52:58.486+07:00,0.24455686,1
2021-12-26T23:52:58.529+07:00,0.23515907,1
2021-12-26T23:52:58.578+07:00,0.24131624,1
2021-12-26T23:52:58.622+07:00,0.24268939,1
2021-12-26T23:52:58.671+07:00,0.2501593,1
2021-12-26T23:52:58.712+07:00,0.26093572,1
2021-12-26T23:52:58.756+07:00,0.25896388,1
2021-12-26T23:52:58.800+07:00,0.26128724,1
2021-12-26T23:52:58.847+07:00,0.26467067,1
2021-12-26T23:52:58.892+07:00,0.26616463,1
2021-12-26T23:52:58.938+07:00,0.28184596,1
2021-12-26T23:52:58.985+07:00,0.2953247,1
2021-12-26T23:52:59.057+07:00,0.30484885,1
2021-12-26T23:52:59.106+07:00,0.31823424,1
2021-12-26T23:52:59.145+07:00,0.33208653,1
2021-12-26T23:52:59.194+07:00,0.34812483,1
2021-12-26T23:52:59.252+07:00,0.36218584,1
2021-12-26T23:52:59.291+07:00,0.3706169,1
2021-12-26T23:52:59.335+07:00,0.35744575,1
