Timestamp,Value,perokok
2021-12-28T21:59:36.543+07:00,0.45404342,0
2021-12-28T21:59:36.584+07:00,0.4617598,0
2021-12-28T21:59:36.641+07:00,0.4844852,0
2021-12-28T21:59:36.682+07:00,0.5082632,0
2021-12-28T21:59:36.750+07:00,0.55792415,0
2021-12-28T21:59:36.783+07:00,0.5804035,0
2021-12-28T21:59:36.837+07:00,0.5177771,0
2021-12-28T21:59:36.884+07:00,0.44319674,0
2021-12-28T21:59:36.924+07:00,0.3428017,0
2021-12-28T21:59:36.969+07:00,0.26223412,0
2021-12-28T21:59:37.015+07:00,0.25871426,0
2021-12-28T21:59:37.070+07:00,0.27893817,0
2021-12-28T21:59:37.116+07:00,0.2976174,0
2021-12-28T21:59:37.159+07:00,0.32237956,0
2021-12-28T21:59:37.212+07:00,0.34808493,0
2021-12-28T21:59:37.248+07:00,0.3656296,0
2021-12-28T21:59:37.305+07:00,0.39797145,0
2021-12-28T21:59:37.351+07:00,0.42092925,0
2021-12-28T21:59:37.404+07:00,0.46616134,0
2021-12-28T21:59:37.449+07:00,0.50440156,0
2021-12-28T21:59:37.513+07:00,0.46235442,0
2021-12-28T21:59:37.551+07:00,0.41146317,0
2021-12-28T21:59:37.605+07:00,0.32676744,0
2021-12-28T21:59:37.652+07:00,0.23905763,0
2021-12-28T21:59:37.706+07:00,0.22942069,0
2021-12-28T21:59:37.751+07:00,0.23006998,0
2021-12-28T21:59:37.807+07:00,0.24922767,0
2021-12-28T21:59:37.847+07:00,0.2755208,0
2021-12-28T21:59:37.903+07:00,0.29983187,0
2021-12-28T21:59:37.950+07:00,0.33482558,0
2021-12-28T21:59:38.004+07:00,0.3554254,0
2021-12-28T21:59:38.042+07:00,0.38899064,0
2021-12-28T21:59:38.103+07:00,0.42856362,0
2021-12-28T21:59:38.150+07:00,0.42993057,0
2021-12-28T21:59:38.202+07:00,0.38075483,0
2021-12-28T21:59:38.245+07:00,0.31171742,0
2021-12-28T21:59:38.304+07:00,0.22626989,0
2021-12-28T21:59:38.351+07:00,0.17125048,0
2021-12-28T21:59:38.407+07:00,0.19349746,0
2021-12-28T21:59:38.450+07:00,0.22342665,0
2021-12-28T21:59:38.503+07:00,0.26326618,0
2021-12-28T21:59:38.548+07:00,0.3083411,0
2021-12-28T21:59:38.606+07:00,0.34606183,0
2021-12-28T21:59:38.648+07:00,0.38113758,0
2021-12-28T21:59:38.701+07:00,0.42995107,0
2021-12-28T21:59:38.744+07:00,0.45921046,0
2021-12-28T21:59:38.804+07:00,0.41328806,0
2021-12-28T21:59:38.849+07:00,0.34346464,0
2021-12-28T21:59:38.904+07:00,0.2398983,0
2021-12-28T21:59:38.949+07:00,0.1529813,0
2021-12-28T21:59:39.006+07:00,0.1420321,0
2021-12-28T21:59:39.052+07:00,0.15558532,0
2021-12-28T21:59:39.105+07:00,0.18748291,0
2021-12-28T21:59:39.151+07:00,0.2175488,0
2021-12-28T21:59:39.208+07:00,0.23844934,0
2021-12-28T21:59:39.250+07:00,0.26632813,0
2021-12-28T21:59:39.304+07:00,0.31204548,0
2021-12-28T21:59:39.350+07:00,0.35114688,0
2021-12-28T21:59:39.403+07:00,0.38571683,0
2021-12-28T21:59:39.448+07:00,0.3861269,0
2021-12-28T21:59:39.504+07:00,0.3110271,0
2021-12-28T21:59:39.553+07:00,0.23065093,0
2021-12-28T21:59:39.604+07:00,0.16312401,0
2021-12-28T21:59:39.648+07:00,0.12556729,0
2021-12-28T21:59:39.704+07:00,0.14605774,0
2021-12-28T21:59:39.749+07:00,0.17746323,0
2021-12-28T21:59:39.804+07:00,0.19753677,0
2021-12-28T21:59:39.849+07:00,0.22364536,0
2021-12-28T21:59:39.901+07:00,0.25397098,0
2021-12-28T21:59:39.945+07:00,0.2971458,0
2021-12-28T21:59:39.986+07:00,0.33817458,0
2021-12-28T21:59:40.039+07:00,0.37925804,0
2021-12-28T21:59:40.081+07:00,0.39378178,0
2021-12-28T21:59:40.138+07:00,0.33121002,0
2021-12-28T21:59:40.182+07:00,0.24715675,0
2021-12-28T21:59:40.239+07:00,0.1468574,0
2021-12-28T21:59:40.281+07:00,0.07600197,0
2021-12-28T21:59:40.341+07:00,0.19497375,0
2021-12-28T21:59:40.386+07:00,0.30884,0
2021-12-28T21:59:40.439+07:00,0.43455082,0
2021-12-28T21:59:40.480+07:00,0.54489034,0
2021-12-28T21:59:40.536+07:00,0.5521488,0
2021-12-28T21:59:40.583+07:00,0.5842993,0
2021-12-28T21:59:40.639+07:00,0.6182063,0
2021-12-28T21:59:40.683+07:00,0.6707857,0
2021-12-28T21:59:40.739+07:00,0.6706217,0
2021-12-28T21:59:40.789+07:00,0.52081853,0
2021-12-28T21:59:40.836+07:00,0.35301274,0
2021-12-28T21:59:40.881+07:00,0.17522828,0
2021-12-28T21:59:40.938+07:00,0.14125977,0
2021-12-28T21:59:40.983+07:00,0.2308013,0
2021-12-28T21:59:41.042+07:00,0.34819427,0
2021-12-28T21:59:41.086+07:00,0.4627645,0
2021-12-28T21:59:41.140+07:00,0.47021434,0
2021-12-28T21:59:41.180+07:00,0.50794876,0
2021-12-28T21:59:41.241+07:00,0.54652387,0
2021-12-28T21:59:41.284+07:00,0.5825838,0
2021-12-28T21:59:41.341+07:00,0.61607385,0
2021-12-28T21:59:41.383+07:00,0.647575,0
2021-12-28T21:59:41.439+07:00,0.6048923,0
2021-12-28T21:59:41.481+07:00,0.534652,0
2021-12-28T21:59:41.537+07:00,0.46706355,0
2021-12-28T21:59:41.582+07:00,0.3916425,0
2021-12-28T21:59:41.639+07:00,0.39539477,0
2021-12-28T21:59:41.682+07:00,0.42408687,0
2021-12-28T21:59:41.737+07:00,0.45402974,0
2021-12-28T21:59:41.780+07:00,0.48693204,0
2021-12-28T21:59:41.848+07:00,0.5126374,0
2021-12-28T21:59:41.881+07:00,0.5534133,0
2021-12-28T21:59:41.938+07:00,0.59392256,0
2021-12-28T21:59:41.982+07:00,0.64277023,0
2021-12-28T21:59:42.032+07:00,0.6798964,0
2021-12-28T21:59:42.077+07:00,0.6786661,0
2021-12-28T21:59:42.125+07:00,0.5964241,0
2021-12-28T21:59:42.180+07:00,0.49676034,0
2021-12-28T21:59:42.215+07:00,0.40860626,0
2021-12-28T21:59:42.273+07:00,0.34088796,0
2021-12-28T21:59:42.313+07:00,0.35579446,0
2021-12-28T21:59:42.370+07:00,0.38810897,0
2021-12-28T21:59:42.417+07:00,0.4167806,0
2021-12-28T21:59:42.460+07:00,0.4537495,0
2021-12-28T21:59:42.505+07:00,0.49838018,0
2021-12-28T21:59:42.550+07:00,0.52761906,0
2021-12-28T21:59:42.603+07:00,0.55791736,0
2021-12-28T21:59:42.650+07:00,0.59364235,0
2021-12-28T21:59:42.705+07:00,0.63136995,0
2021-12-28T21:59:42.750+07:00,0.6478621,0
2021-12-28T21:59:42.805+07:00,0.5885573,0
2021-12-28T21:59:42.854+07:00,0.5094524,0
2021-12-28T21:59:42.904+07:00,0.40905735,0
2021-12-28T21:59:42.950+07:00,0.350149,0
2021-12-28T21:59:43.011+07:00,0.3744259,0
2021-12-28T21:59:43.045+07:00,0.4100894,0
2021-12-28T21:59:43.104+07:00,0.44934797,0
2021-12-28T21:59:43.150+07:00,0.4955096,0
2021-12-28T21:59:43.207+07:00,0.51099706,0
2021-12-28T21:59:43.252+07:00,0.5384521,0
2021-12-28T21:59:43.302+07:00,0.57802504,0
2021-12-28T21:59:43.348+07:00,0.61291623,0
2021-12-28T21:59:43.403+07:00,0.6429616,0
2021-12-28T21:59:43.447+07:00,0.6179739,0
2021-12-28T21:59:43.505+07:00,0.5270996,0
2021-12-28T21:59:43.549+07:00,0.43154356,0
2021-12-28T21:59:43.612+07:00,0.34842664,0
2021-12-28T21:59:43.648+07:00,0.3167341,0
2021-12-28T21:59:43.707+07:00,0.34412763,0
2021-12-28T21:59:43.751+07:00,0.36441988,0
2021-12-28T21:59:43.809+07:00,0.40694544,0
2021-12-28T21:59:43.849+07:00,0.44578025,0
2021-12-28T21:59:43.904+07:00,0.49485347,0
2021-12-28T21:59:43.946+07:00,0.5376182,0
2021-12-28T21:59:44.004+07:00,0.586876,0
2021-12-28T21:59:44.048+07:00,0.6336664,0
2021-12-28T21:59:44.102+07:00,0.6144335,0
2021-12-28T21:59:44.150+07:00,0.5465444,0
2021-12-28T21:59:44.207+07:00,0.44239023,0
2021-12-28T21:59:44.252+07:00,0.32602248,0
2021-12-28T21:59:44.303+07:00,0.28830856,0
2021-12-28T21:59:44.350+07:00,0.31417108,0
2021-12-28T21:59:44.404+07:00,0.43341625,0
2021-12-28T21:59:44.465+07:00,0.5617106,0
2021-12-28T21:59:44.504+07:00,0.66939825,0
