"timestamp","values"
"2021-12-22T10:35:33.240+07:00","0.43732995"
"2021-12-22T10:35:33.302+07:00","0.5724003"
"2021-12-22T10:35:33.345+07:00","0.6992833"
"2021-12-22T10:35:33.402+07:00","0.80525416"
"2021-12-22T10:35:33.450+07:00","0.8729096"
"2021-12-22T10:35:33.503+07:00","0.9009805"
"2021-12-22T10:35:33.546+07:00","0.89470106"
"2021-12-22T10:35:33.603+07:00","0.8607738"
"2021-12-22T10:35:33.646+07:00","0.7567274"
"2021-12-22T10:35:33.703+07:00","0.6197077"
"2021-12-22T10:35:33.747+07:00","0.47269228"
"2021-12-22T10:35:33.803+07:00","0.3665389"
"2021-12-22T10:35:33.847+07:00","0.4013289"
"2021-12-22T10:35:33.906+07:00","0.5019328"
"2021-12-22T10:35:33.970+07:00","0.64641815"
"2021-12-22T10:35:34.013+07:00","0.78894585"
"2021-12-22T10:35:34.070+07:00","0.85776263"
"2021-12-22T10:35:34.122+07:00","0.8959121"
"2021-12-22T10:35:34.185+07:00","0.9011547"
"2021-12-22T10:35:34.221+07:00","0.8724451"
"2021-12-22T10:35:34.261+07:00","0.8342043"
"2021-12-22T10:35:34.307+07:00","0.76233494"
"2021-12-22T10:35:34.370+07:00","0.6292637"
"2021-12-22T10:35:34.415+07:00","0.49307352"
"2021-12-22T10:35:34.463+07:00","0.40711892"
"2021-12-22T10:35:34.503+07:00","0.38330346"
"2021-12-22T10:35:34.561+07:00","0.48051465"
"2021-12-22T10:35:34.598+07:00","0.60821885"
"2021-12-22T10:35:34.642+07:00","0.7206268"
"2021-12-22T10:35:34.694+07:00","0.8206666"
"2021-12-22T10:35:34.737+07:00","0.86960816"
"2021-12-22T10:35:34.780+07:00","0.89569646"
"2021-12-22T10:35:34.837+07:00","0.9060986"
"2021-12-22T10:35:34.880+07:00","0.89171475"
"2021-12-22T10:35:34.939+07:00","0.85186476"
"2021-12-22T10:35:34.995+07:00","0.73256356"
"2021-12-22T10:35:35.031+07:00","0.5809029"
"2021-12-22T10:35:35.078+07:00","0.42027506"
"2021-12-22T10:35:35.134+07:00","0.34742683"
"2021-12-22T10:35:35.167+07:00","0.393548"
"2021-12-22T10:35:35.215+07:00","0.49718794"
"2021-12-22T10:35:35.264+07:00","0.630508"
"2021-12-22T10:35:35.305+07:00","0.714787"
"2021-12-22T10:35:35.361+07:00","0.7889624"
"2021-12-22T10:35:35.413+07:00","0.8186011"
"2021-12-22T10:35:35.461+07:00","0.8229063"
"2021-12-22T10:35:35.499+07:00","0.80955106"
"2021-12-22T10:35:35.542+07:00","0.76123166"
"2021-12-22T10:35:35.590+07:00","0.68353903"
"2021-12-22T10:35:35.633+07:00","0.5855813"
"2021-12-22T10:35:35.680+07:00","0.44161025"
"2021-12-22T10:35:35.733+07:00","0.3367924"
"2021-12-22T10:35:35.770+07:00","0.30841464"
"2021-12-22T10:35:35.830+07:00","0.37197226"
"2021-12-22T10:35:35.865+07:00","0.49280807"
"2021-12-22T10:35:35.912+07:00","0.60585475"
"2021-12-22T10:35:35.965+07:00","0.70481616"
"2021-12-22T10:35:36.012+07:00","0.76005375"
"2021-12-22T10:35:36.060+07:00","0.7838277"
"2021-12-22T10:35:36.104+07:00","0.78392726"
"2021-12-22T10:35:36.164+07:00","0.7609081"
"2021-12-22T10:35:36.198+07:00","0.70229447"
"2021-12-22T10:35:36.244+07:00","0.602827"
"2021-12-22T10:35:36.290+07:00","0.47396973"
"2021-12-22T10:35:36.334+07:00","0.32780874"
"2021-12-22T10:35:36.381+07:00","0.23535901"
"2021-12-22T10:35:36.430+07:00","0.23869367"
"2021-12-22T10:35:36.470+07:00","0.30577677"
"2021-12-22T10:35:36.522+07:00","0.43059427"
"2021-12-22T10:35:36.565+07:00","0.53586006"
"2021-12-22T10:35:36.610+07:00","0.6254811"
"2021-12-22T10:35:36.672+07:00","0.68067724"
"2021-12-22T10:35:36.723+07:00","0.69432276"
"2021-12-22T10:35:36.766+07:00","0.6976077"
"2021-12-22T10:35:36.810+07:00","0.684269"
"2021-12-22T10:35:36.858+07:00","0.65166897"
"2021-12-22T10:35:36.901+07:00","0.604345"
"2021-12-22T10:35:36.947+07:00","0.49285784"
"2021-12-22T10:35:36.998+07:00","0.35672572"
"2021-12-22T10:35:37.038+07:00","0.24392793"
"2021-12-22T10:35:37.094+07:00","0.22375406"
"2021-12-22T10:35:37.132+07:00","0.29542437"
"2021-12-22T10:35:37.178+07:00","0.40847105"
"2021-12-22T10:35:37.232+07:00","0.54374045"
"2021-12-22T10:35:37.268+07:00","0.62581295"
"2021-12-22T10:35:37.332+07:00","0.69131994"
"2021-12-22T10:35:37.368+07:00","0.7400375"
"2021-12-22T10:35:37.412+07:00","0.75462043"
"2021-12-22T10:35:37.459+07:00","0.75021565"
"2021-12-22T10:35:37.501+07:00","0.7142727"
"2021-12-22T10:35:37.548+07:00","0.6014334"
"2021-12-22T10:35:37.593+07:00","0.4585822"
"2021-12-22T10:35:37.638+07:00","0.28674763"
"2021-12-22T10:35:37.690+07:00","0.1606029"
"2021-12-22T10:35:37.734+07:00","0.15146162"
"2021-12-22T10:35:37.781+07:00","0.26318103"
"2021-12-22T10:35:37.835+07:00","0.42015064"
"2021-12-22T10:35:37.870+07:00","0.5602064"
"2021-12-22T10:35:37.926+07:00","0.68713915"
"2021-12-22T10:35:37.981+07:00","0.7364291"
"2021-12-22T10:35:38.030+07:00","0.766524"
"2021-12-22T10:35:38.067+07:00","0.7779796"
"2021-12-22T10:35:38.114+07:00","0.7504562"
"2021-12-22T10:35:38.163+07:00","0.7121325"
"2021-12-22T10:35:38.201+07:00","0.6567871"
"2021-12-22T10:35:38.247+07:00","0.53103226"
"2021-12-22T10:35:38.299+07:00","0.3830961"
"2021-12-22T10:35:38.336+07:00","0.2491539"
"2021-12-22T10:35:38.395+07:00","0.19229047"
"2021-12-22T10:35:38.433+07:00","0.251012"
"2021-12-22T10:35:38.480+07:00","0.38949996"
"2021-12-22T10:35:38.534+07:00","0.5367974"
"2021-12-22T10:35:38.572+07:00","0.64656746"
"2021-12-22T10:35:38.626+07:00","0.72446746"
"2021-12-22T10:35:38.666+07:00","0.75305265"
"2021-12-22T10:35:38.712+07:00","0.76264185"
"2021-12-22T10:35:38.762+07:00","0.75256324"
"2021-12-22T10:35:38.803+07:00","0.7352014"
"2021-12-22T10:35:38.867+07:00","0.70569545"
"2021-12-22T10:35:38.903+07:00","0.65174365"
"2021-12-22T10:35:38.965+07:00","0.53074193"
"2021-12-22T10:35:39.003+07:00","0.3853358"
"2021-12-22T10:35:39.061+07:00","0.30439976"
"2021-12-22T10:35:39.101+07:00","0.28755227"
"2021-12-22T10:35:39.166+07:00","0.38804832"
"2021-12-22T10:35:39.203+07:00","0.5239565"
"2021-12-22T10:35:39.246+07:00","0.62506634"
"2021-12-22T10:35:39.301+07:00","0.7196231"
"2021-12-22T10:35:39.346+07:00","0.7541144"
"2021-12-22T10:35:39.399+07:00","0.7671046"
"2021-12-22T10:35:39.437+07:00","0.7649313"
"2021-12-22T10:35:39.501+07:00","0.7257615"
"2021-12-22T10:35:39.536+07:00","0.67493695"
"2021-12-22T10:35:39.601+07:00","0.55956763"
"2021-12-22T10:35:39.635+07:00","0.41228682"
"2021-12-22T10:35:39.702+07:00","0.26835722"
"2021-12-22T10:35:39.736+07:00","0.18664145"
"2021-12-22T10:35:39.801+07:00","0.24900457"
"2021-12-22T10:35:39.838+07:00","0.36233327"
"2021-12-22T10:35:39.894+07:00","0.5046453"
"2021-12-22T10:35:39.938+07:00","0.62270224"
"2021-12-22T10:35:39.998+07:00","0.6794744"
"2021-12-22T10:35:40.043+07:00","0.70747894"
"2021-12-22T10:35:40.099+07:00","0.7013322"
"2021-12-22T10:35:40.138+07:00","0.6819215"
"2021-12-22T10:35:40.203+07:00","0.6072815"
"2021-12-22T10:35:40.239+07:00","0.50272083"
"2021-12-22T10:35:40.302+07:00","0.34047547"
"2021-12-22T10:35:40.338+07:00","0.18245238"
"2021-12-22T10:35:40.398+07:00","0.15005973"
"2021-12-22T10:35:40.436+07:00","0.1986114"
"2021-12-22T10:35:40.502+07:00","0.3521468"
"2021-12-22T10:35:40.537+07:00","0.51476544"
"2021-12-22T10:35:40.595+07:00","0.62972"
"2021-12-22T10:35:40.642+07:00","0.7204609"
"2021-12-22T10:35:40.700+07:00","0.7550269"
"2021-12-22T10:35:40.738+07:00","0.767171"
"2021-12-22T10:35:40.799+07:00","0.73379123"
"2021-12-22T10:35:40.837+07:00","0.6622951"
"2021-12-22T10:35:40.904+07:00","0.525516"
"2021-12-22T10:35:40.936+07:00","0.3591728"
"2021-12-22T10:35:41.001+07:00","0.22304069"
"2021-12-22T10:35:41.036+07:00","0.14162353"
"2021-12-22T10:35:41.081+07:00","0.18459255"
"2021-12-22T10:35:41.133+07:00","0.32852215"
"2021-12-22T10:35:41.171+07:00","0.47141483"
"2021-12-22T10:35:41.240+07:00","0.6124992"
"2021-12-22T10:35:41.296+07:00","0.7157492"
"2021-12-22T10:35:41.332+07:00","0.75401485"
"2021-12-22T10:35:41.379+07:00","0.7738984"
"2021-12-22T10:35:41.431+07:00","0.7656613"
"2021-12-22T10:35:41.470+07:00","0.75149316"
"2021-12-22T10:35:41.537+07:00","0.66873217"
"2021-12-22T10:35:41.605+07:00","0.5024056"
"2021-12-22T10:35:41.667+07:00","0.35022232"
"2021-12-22T10:35:41.705+07:00","0.23851947"
"2021-12-22T10:35:41.771+07:00","0.26744476"
"2021-12-22T10:35:41.814+07:00","0.41433573"
"2021-12-22T10:35:41.868+07:00","0.5623465"
"2021-12-22T10:35:41.914+07:00","0.7043434"
"2021-12-22T10:35:41.970+07:00","0.77237207"
"2021-12-22T10:35:42.012+07:00","0.8078174"
"2021-12-22T10:35:42.064+07:00","0.82696265"
"2021-12-22T10:35:42.106+07:00","0.81100273"
"2021-12-22T10:35:42.166+07:00","0.7660512"
"2021-12-22T10:35:42.209+07:00","0.6766043"
"2021-12-22T10:35:42.266+07:00","0.49556208"
"2021-12-22T10:35:42.305+07:00","0.3086303"
"2021-12-22T10:35:42.363+07:00","0.20809278"
"2021-12-22T10:35:42.403+07:00","0.19458823"
"2021-12-22T10:35:42.468+07:00","0.32129702"
"2021-12-22T10:35:42.511+07:00","0.48629636"
"2021-12-22T10:35:42.566+07:00","0.6158007"
"2021-12-22T10:35:42.633+07:00","0.7056374"
"2021-12-22T10:35:42.681+07:00","0.74045223"
"2021-12-22T10:35:42.736+07:00","0.74625885"
"2021-12-22T10:35:42.779+07:00","0.71156013"
"2021-12-22T10:35:42.834+07:00","0.6540497"
"2021-12-22T10:35:42.872+07:00","0.5729892"
"2021-12-22T10:35:42.931+07:00","0.4423651"
"2021-12-22T10:35:42.974+07:00","0.34719458"
"2021-12-22T10:35:43.034+07:00","0.32153758"
"2021-12-22T10:35:43.075+07:00","0.3476591"
"2021-12-22T10:35:43.135+07:00","0.45435995"
"2021-12-22T10:35:43.172+07:00","0.56324244"
"2021-12-22T10:35:43.240+07:00","0.6551198"
"2021-12-22T10:35:43.290+07:00","0.7045341"
"2021-12-22T10:35:43.335+07:00","0.72187936"
"2021-12-22T10:35:43.379+07:00","0.7121242"
"2021-12-22T10:35:43.434+07:00","0.66809344"
"2021-12-22T10:35:43.472+07:00","0.62665904"
"2021-12-22T10:35:43.537+07:00","0.52778053"
"2021-12-22T10:35:43.579+07:00","0.39550567"
"2021-12-22T10:35:43.634+07:00","0.29956368"
"2021-12-22T10:35:43.674+07:00","0.25210696"
"2021-12-22T10:35:43.734+07:00","0.31070408"
"2021-12-22T10:35:43.797+07:00","0.43582854"
"2021-12-22T10:35:43.840+07:00","0.5424962"
"2021-12-22T10:35:43.900+07:00","0.64124197"
"2021-12-22T10:35:43.947+07:00","0.67720157"
"2021-12-22T10:35:44.006+07:00","0.687612"
"2021-12-22T10:35:44.048+07:00","0.67375904"
"2021-12-22T10:35:44.100+07:00","0.62284327"
"2021-12-22T10:35:44.165+07:00","0.53081656"
"2021-12-22T10:35:44.207+07:00","0.41738835"
"2021-12-22T10:35:44.269+07:00","0.29344183"
